"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Portugal (PT)","11.09.2021 23:00 - 12.09.2021 00:00 (CET/CEST)","420","n/e","n/e","n/e","2624","0","n/e","n/e","n/e","n/e","593","2","724","241","n/e","n/e","27","n/e","0","n/e","0","292"
"Portugal (PT)","12.09.2021 00:00 - 12.09.2021 01:00 (CET/CEST)","422","n/e","n/e","n/e","2339","0","n/e","n/e","n/e","n/e","328","2","634","522","n/e","n/e","27","n/e","0","n/e","1","461"
"Portugal (PT)","12.09.2021 01:00 - 12.09.2021 02:00 (CET/CEST)","426","n/e","n/e","n/e","1956","0","n/e","n/e","n/e","n/e","264","2","531","205","n/e","n/e","28","n/e","0","n/e","0","619"
"Portugal (PT)","12.09.2021 02:00 - 12.09.2021 03:00 (CET/CEST)","425","n/e","n/e","n/e","1784","0","n/e","n/e","n/e","n/e","14","21","319","40","n/e","n/e","28","n/e","0","n/e","0","837"
"Portugal (PT)","12.09.2021 03:00 - 12.09.2021 04:00 (CET/CEST)","425","n/e","n/e","n/e","1555","0","n/e","n/e","n/e","n/e","0","159","251","36","n/e","n/e","28","n/e","0","n/e","0","1015"
"Portugal (PT)","12.09.2021 04:00 - 12.09.2021 05:00 (CET/CEST)","423","n/e","n/e","n/e","1419","0","n/e","n/e","n/e","n/e","0","327","292","1","n/e","n/e","27","n/e","0","n/e","2","1188"
"Portugal (PT)","12.09.2021 05:00 - 12.09.2021 06:00 (CET/CEST)","415","n/e","n/e","n/e","1435","0","n/e","n/e","n/e","n/e","0","253","308","4","n/e","n/e","26","n/e","0","n/e","1","1172"
"Portugal (PT)","12.09.2021 06:00 - 12.09.2021 07:00 (CET/CEST)","414","n/e","n/e","n/e","1359","0","n/e","n/e","n/e","n/e","0","95","323","36","n/e","n/e","27","n/e","0","n/e","0","1113"
"Portugal (PT)","12.09.2021 07:00 - 12.09.2021 08:00 (CET/CEST)","409","n/e","n/e","n/e","1211","0","n/e","n/e","n/e","n/e","0","120","475","11","n/e","n/e","28","n/e","0","n/e","0","1109"
"Portugal (PT)","12.09.2021 08:00 - 12.09.2021 09:00 (CET/CEST)","416","n/e","n/e","n/e","1193","0","n/e","n/e","n/e","n/e","0","229","473","0","n/e","n/e","28","n/e","20","n/e","0","1117"
"Portugal (PT)","12.09.2021 09:00 - 12.09.2021 10:00 (CET/CEST)","420","n/e","n/e","n/e","1193","0","n/e","n/e","n/e","n/e","0","171","413","0","n/e","n/e","28","n/e","180","n/e","1","1032"
"Portugal (PT)","12.09.2021 10:00 - 12.09.2021 11:00 (CET/CEST)","422","n/e","n/e","n/e","951","0","n/e","n/e","n/e","n/e","0","564","611","0","n/e","n/e","27","n/e","428","n/e","2","1023"
"Portugal (PT)","12.09.2021 11:00 - 12.09.2021 12:00 (CET/CEST)","421","n/e","n/e","n/e","814","0","n/e","n/e","n/e","n/e","0","893","479","0","n/e","n/e","27","n/e","621","n/e","2","995"
"Portugal (PT)","12.09.2021 12:00 - 12.09.2021 13:00 (CET/CEST)","418","n/e","n/e","n/e","827","0","n/e","n/e","n/e","n/e","0","984","362","0","n/e","n/e","27","n/e","735","n/e","2","1081"
"Portugal (PT)","12.09.2021 13:00 - 12.09.2021 14:00 (CET/CEST)","416","n/e","n/e","n/e","842","0","n/e","n/e","n/e","n/e","0","805","247","0","n/e","n/e","27","n/e","769","n/e","1","1195"
"Portugal (PT)","12.09.2021 14:00 - 12.09.2021 15:00 (CET/CEST)","416","n/e","n/e","n/e","839","0","n/e","n/e","n/e","n/e","0","692","218","0","n/e","n/e","27","n/e","745","n/e","1","1162"
"Portugal (PT)","12.09.2021 15:00 - 12.09.2021 16:00 (CET/CEST)","416","n/e","n/e","n/e","789","0","n/e","n/e","n/e","n/e","0","849","183","0","n/e","n/e","26","n/e","657","n/e","1","1195"
"Portugal (PT)","12.09.2021 16:00 - 12.09.2021 17:00 (CET/CEST)","416","n/e","n/e","n/e","800","0","n/e","n/e","n/e","n/e","0","893","93","0","n/e","n/e","27","n/e","642","n/e","0","1158"
"Portugal (PT)","12.09.2021 17:00 - 12.09.2021 18:00 (CET/CEST)","418","n/e","n/e","n/e","817","0","n/e","n/e","n/e","n/e","0","692","66","0","n/e","n/e","28","n/e","498","n/e","0","1015"
"Portugal (PT)","12.09.2021 18:00 - 12.09.2021 19:00 (CET/CEST)","419","n/e","n/e","n/e","1061","0","n/e","n/e","n/e","n/e","0","3","97","35","n/e","n/e","28","n/e","343","n/e","0","847"
"Portugal (PT)","12.09.2021 19:00 - 12.09.2021 20:00 (CET/CEST)","419","n/e","n/e","n/e","1391","0","n/e","n/e","n/e","n/e","34","3","136","149","n/e","n/e","27","n/e","130","n/e","0","620"
"Portugal (PT)","12.09.2021 20:00 - 12.09.2021 21:00 (CET/CEST)","418","n/e","n/e","n/e","1680","0","n/e","n/e","n/e","n/e","510","1","1232","380","n/e","n/e","27","n/e","12","n/e","2","442"
"Portugal (PT)","12.09.2021 21:00 - 12.09.2021 22:00 (CET/CEST)","421","n/e","n/e","n/e","1653","0","n/e","n/e","n/e","n/e","973","1","1606","524","n/e","n/e","28","n/e","0","n/e","3","390"
"Portugal (PT)","12.09.2021 22:00 - 12.09.2021 23:00 (CET/CEST)","420","n/e","n/e","n/e","1628","0","n/e","n/e","n/e","n/e","520","2","1441","315","n/e","n/e","27","n/e","0","n/e","4","466"
"Portugal (PT)","12.09.2021 23:00 - 13.09.2021 00:00 (CET/CEST)","406","n/e","n/e","n/e","1613","0","n/e","n/e","n/e","n/e","369","2","644","165","n/e","n/e","27","n/e","0","n/e","4","426"
"Portugal (PT)","13.09.2021 00:00 - 13.09.2021 01:00 (CET/CEST)","405","n/e","n/e","n/e","1595","0","n/e","n/e","n/e","n/e","24","3","615","31","n/e","n/e","28","n/e","0","n/e","4","441"
"Portugal (PT)","13.09.2021 01:00 - 13.09.2021 02:00 (CET/CEST)","402","n/e","n/e","n/e","1494","0","n/e","n/e","n/e","n/e","0","3","194","11","n/e","n/e","28","n/e","0","n/e","1","518"
"Portugal (PT)","13.09.2021 02:00 - 13.09.2021 03:00 (CET/CEST)","402","n/e","n/e","n/e","1436","0","n/e","n/e","n/e","n/e","0","74","17","11","n/e","n/e","28","n/e","0","n/e","0","754"
"Portugal (PT)","13.09.2021 03:00 - 13.09.2021 04:00 (CET/CEST)","393","n/e","n/e","n/e","1417","0","n/e","n/e","n/e","n/e","0","129","16","0","n/e","n/e","29","n/e","0","n/e","0","916"
"Portugal (PT)","13.09.2021 04:00 - 13.09.2021 05:00 (CET/CEST)","391","n/e","n/e","n/e","1406","42","n/e","n/e","n/e","n/e","0","96","15","0","n/e","n/e","28","n/e","0","n/e","0","1055"
"Portugal (PT)","13.09.2021 05:00 - 13.09.2021 06:00 (CET/CEST)","380","n/e","n/e","n/e","1490","105","n/e","n/e","n/e","n/e","0","250","14","0","n/e","n/e","28","n/e","0","n/e","0","1023"
"Portugal (PT)","13.09.2021 06:00 - 13.09.2021 07:00 (CET/CEST)","379","n/e","n/e","n/e","1775","164","n/e","n/e","n/e","n/e","0","38","16","2","n/e","n/e","27","n/e","0","n/e","3","997"
"Portugal (PT)","13.09.2021 07:00 - 13.09.2021 08:00 (CET/CEST)","382","n/e","n/e","n/e","2267","221","n/e","n/e","n/e","n/e","13","8","263","90","n/e","n/e","27","n/e","0","n/e","4","1130"
"Portugal (PT)","13.09.2021 08:00 - 13.09.2021 09:00 (CET/CEST)","381","n/e","n/e","n/e","2717","222","n/e","n/e","n/e","n/e","464","2","371","202","n/e","n/e","27","n/e","3","n/e","3","1366"
"Portugal (PT)","13.09.2021 09:00 - 13.09.2021 10:00 (CET/CEST)","389","n/e","n/e","n/e","2735","222","n/e","n/e","n/e","n/e","9","3","358","41","n/e","n/e","28","n/e","24","n/e","1","1827"
"Portugal (PT)","13.09.2021 10:00 - 13.09.2021 11:00 (CET/CEST)","388","n/e","n/e","n/e","2785","186","n/e","n/e","n/e","n/e","0","75","182","1","n/e","n/e","27","n/e","68","n/e","3","1970"
"Portugal (PT)","13.09.2021 11:00 - 13.09.2021 12:00 (CET/CEST)","391","n/e","n/e","n/e","3045","182","n/e","n/e","n/e","n/e","84","3","308","0","n/e","n/e","28","n/e","140","n/e","1","1842"
"Portugal (PT)","13.09.2021 12:00 - 13.09.2021 13:00 (CET/CEST)","391","n/e","n/e","n/e","3019","181","n/e","n/e","n/e","n/e","1","3","284","1","n/e","n/e","28","n/e","272","n/e","4","2059"
"Portugal (PT)","13.09.2021 13:00 - 13.09.2021 14:00 (CET/CEST)","382","n/e","n/e","n/e","3098","181","n/e","n/e","n/e","n/e","0","3","372","1","n/e","n/e","29","n/e","330","n/e","2","2041"
"Portugal (PT)","13.09.2021 14:00 - 13.09.2021 15:00 (CET/CEST)","388","n/e","n/e","n/e","3041","181","n/e","n/e","n/e","n/e","0","3","269","1","n/e","n/e","28","n/e","354","n/e","2","1981"
"Portugal (PT)","13.09.2021 15:00 - 13.09.2021 16:00 (CET/CEST)","383","n/e","n/e","n/e","2978","181","n/e","n/e","n/e","n/e","0","3","256","0","n/e","n/e","27","n/e","358","n/e","2","2109"
"Portugal (PT)","13.09.2021 16:00 - 13.09.2021 17:00 (CET/CEST)","377","n/e","n/e","n/e","2927","181","n/e","n/e","n/e","n/e","67","3","18","12","n/e","n/e","26","n/e","318","n/e","3","2119"
"Portugal (PT)","13.09.2021 17:00 - 13.09.2021 18:00 (CET/CEST)","383","n/e","n/e","n/e","3026","181","n/e","n/e","n/e","n/e","342","2","282","310","n/e","n/e","26","n/e","222","n/e","8","1988"
"Portugal (PT)","13.09.2021 18:00 - 13.09.2021 19:00 (CET/CEST)","377","n/e","n/e","n/e","3085","219","n/e","n/e","n/e","n/e","753","1","1134","346","n/e","n/e","26","n/e","146","n/e","4","1988"
"Portugal (PT)","13.09.2021 19:00 - 13.09.2021 20:00 (CET/CEST)","354","n/e","n/e","n/e","3110","223","n/e","n/e","n/e","n/e","968","1","1471","636","n/e","n/e","26","n/e","62","n/e","1","1730"
"Portugal (PT)","13.09.2021 20:00 - 13.09.2021 21:00 (CET/CEST)","353","n/e","n/e","n/e","3105","223","n/e","n/e","n/e","n/e","824","2","1422","570","n/e","n/e","28","n/e","10","n/e","0","1560"
"Portugal (PT)","13.09.2021 21:00 - 13.09.2021 22:00 (CET/CEST)","340","n/e","n/e","n/e","2999","223","n/e","n/e","n/e","n/e","494","2","982","569","n/e","n/e","26","n/e","0","n/e","0","1238"
"Portugal (PT)","13.09.2021 22:00 - 13.09.2021 23:00 (CET/CEST)","361","n/e","n/e","n/e","2953","223","n/e","n/e","n/e","n/e","112","3","254","216","n/e","n/e","27","n/e","0","n/e","1","1044"
"Portugal (PT)","13.09.2021 23:00 - 14.09.2021 00:00 (CET/CEST)","371","n/e","n/e","n/e","2978","184","n/e","n/e","n/e","n/e","101","2","204","192","n/e","n/e","28","n/e","0","n/e","3","865"
"Portugal (PT)","14.09.2021 00:00 - 14.09.2021 01:00 (CET/CEST)","375","n/e","n/e","n/e","2594","151","n/e","n/e","n/e","n/e","338","2","152","97","n/e","n/e","28","n/e","0","n/e","3","761"
"Portugal (PT)","14.09.2021 01:00 - 14.09.2021 02:00 (CET/CEST)","372","n/e","n/e","n/e","2229","150","n/e","n/e","n/e","n/e","193","2","89","103","n/e","n/e","28","n/e","0","n/e","4","583"
"Portugal (PT)","14.09.2021 02:00 - 14.09.2021 03:00 (CET/CEST)","375","n/e","n/e","n/e","2254","150","n/e","n/e","n/e","n/e","151","2","55","103","n/e","n/e","28","n/e","0","n/e","5","387"
"Portugal (PT)","14.09.2021 03:00 - 14.09.2021 04:00 (CET/CEST)","377","n/e","n/e","n/e","2236","221","n/e","n/e","n/e","n/e","93","3","16","102","n/e","n/e","28","n/e","0","n/e","7","277"
"Portugal (PT)","14.09.2021 04:00 - 14.09.2021 05:00 (CET/CEST)","381","n/e","n/e","n/e","2217","150","n/e","n/e","n/e","n/e","0","3","16","36","n/e","n/e","28","n/e","0","n/e","6","251"
"Portugal (PT)","14.09.2021 05:00 - 14.09.2021 06:00 (CET/CEST)","377","n/e","n/e","n/e","2187","149","n/e","n/e","n/e","n/e","3","3","16","46","n/e","n/e","28","n/e","0","n/e","6","246"
"Portugal (PT)","14.09.2021 06:00 - 14.09.2021 07:00 (CET/CEST)","377","n/e","n/e","n/e","2546","220","n/e","n/e","n/e","n/e","121","2","15","224","n/e","n/e","28","n/e","0","n/e","7","267"
"Portugal (PT)","14.09.2021 07:00 - 14.09.2021 08:00 (CET/CEST)","382","n/e","n/e","n/e","3004","222","n/e","n/e","n/e","n/e","89","3","254","287","n/e","n/e","28","n/e","0","n/e","5","458"
"Portugal (PT)","14.09.2021 08:00 - 14.09.2021 09:00 (CET/CEST)","374","n/e","n/e","n/e","3052","220","n/e","n/e","n/e","n/e","365","2","492","571","n/e","n/e","28","n/e","1","n/e","4","604"
"Portugal (PT)","14.09.2021 09:00 - 14.09.2021 10:00 (CET/CEST)","378","n/e","n/e","n/e","3076","221","n/e","n/e","n/e","n/e","402","2","543","541","n/e","n/e","28","n/e","28","n/e","2","536"
"Portugal (PT)","14.09.2021 10:00 - 14.09.2021 11:00 (CET/CEST)","371","n/e","n/e","n/e","3061","220","n/e","n/e","n/e","n/e","240","2","660","304","n/e","n/e","27","n/e","78","n/e","1","617"
"Portugal (PT)","14.09.2021 11:00 - 14.09.2021 12:00 (CET/CEST)","377","n/e","n/e","n/e","3084","220","n/e","n/e","n/e","n/e","34","3","287","83","n/e","n/e","28","n/e","139","n/e","0","863"
"Portugal (PT)","14.09.2021 12:00 - 14.09.2021 13:00 (CET/CEST)","357","n/e","n/e","n/e","3123","219","n/e","n/e","n/e","n/e","34","3","265","47","n/e","n/e","28","n/e","231","n/e","0","1022"
"Portugal (PT)","14.09.2021 13:00 - 14.09.2021 14:00 (CET/CEST)","352","n/e","n/e","n/e","3207","183","n/e","n/e","n/e","n/e","34","3","296","240","n/e","n/e","28","n/e","341","n/e","1","767"
"Portugal (PT)","14.09.2021 14:00 - 14.09.2021 15:00 (CET/CEST)","352","n/e","n/e","n/e","3180","182","n/e","n/e","n/e","n/e","34","3","210","61","n/e","n/e","28","n/e","314","n/e","0","694"
"Portugal (PT)","14.09.2021 15:00 - 14.09.2021 16:00 (CET/CEST)","344","n/e","n/e","n/e","3218","182","n/e","n/e","n/e","n/e","34","3","210","172","n/e","n/e","28","n/e","362","n/e","0","600"
"Portugal (PT)","14.09.2021 16:00 - 14.09.2021 17:00 (CET/CEST)","339","n/e","n/e","n/e","3190","182","n/e","n/e","n/e","n/e","23","3","208","184","n/e","n/e","28","n/e","401","n/e","0","663"
"Portugal (PT)","14.09.2021 17:00 - 14.09.2021 18:00 (CET/CEST)","345","n/e","n/e","n/e","3298","182","n/e","n/e","n/e","n/e","185","2","550","390","n/e","n/e","27","n/e","356","n/e","0","556"
"Portugal (PT)","14.09.2021 18:00 - 14.09.2021 19:00 (CET/CEST)","360","n/e","n/e","n/e","3295","232","n/e","n/e","n/e","n/e","582","2","897","986","n/e","n/e","28","n/e","232","n/e","0","492"
"Portugal (PT)","14.09.2021 19:00 - 14.09.2021 20:00 (CET/CEST)","370","n/e","n/e","n/e","3252","261","n/e","n/e","n/e","n/e","532","2","1086","1019","n/e","n/e","29","n/e","101","n/e","3","462"
"Portugal (PT)","14.09.2021 20:00 - 14.09.2021 21:00 (CET/CEST)","373","n/e","n/e","n/e","3233","263","n/e","n/e","n/e","n/e","568","2","919","989","n/e","n/e","28","n/e","13","n/e","4","475"
"Portugal (PT)","14.09.2021 21:00 - 14.09.2021 22:00 (CET/CEST)","377","n/e","n/e","n/e","3234","222","n/e","n/e","n/e","n/e","572","2","891","690","n/e","n/e","29","n/e","0","n/e","0","408"
"Portugal (PT)","14.09.2021 22:00 - 14.09.2021 23:00 (CET/CEST)","387","n/e","n/e","n/e","2982","221","n/e","n/e","n/e","n/e","27","3","726","50","n/e","n/e","28","n/e","0","n/e","0","325"
"Portugal (PT)","14.09.2021 23:00 - 15.09.2021 00:00 (CET/CEST)","375","n/e","n/e","n/e","2683","173","n/e","n/e","n/e","n/e","0","71","359","46","n/e","n/e","28","n/e","0","n/e","0","295"
"Portugal (PT)","15.09.2021 00:00 - 15.09.2021 01:00 (CET/CEST)","384","n/e","n/e","n/e","3238","181","n/e","n/e","n/e","n/e","0","5","304","41","n/e","n/e","28","n/e","0","n/e","0","248"
"Portugal (PT)","15.09.2021 01:00 - 15.09.2021 02:00 (CET/CEST)","373","n/e","n/e","n/e","2803","150","n/e","n/e","n/e","n/e","0","11","195","41","n/e","n/e","28","n/e","0","n/e","0","194"
"Portugal (PT)","15.09.2021 02:00 - 15.09.2021 03:00 (CET/CEST)","353","n/e","n/e","n/e","2764","149","n/e","n/e","n/e","n/e","0","4","196","41","n/e","n/e","28","n/e","0","n/e","0","128"
"Portugal (PT)","15.09.2021 03:00 - 15.09.2021 04:00 (CET/CEST)","364","n/e","n/e","n/e","2694","150","n/e","n/e","n/e","n/e","0","5","169","40","n/e","n/e","28","n/e","0","n/e","0","104"
"Portugal (PT)","15.09.2021 04:00 - 15.09.2021 05:00 (CET/CEST)","375","n/e","n/e","n/e","2675","150","n/e","n/e","n/e","n/e","0","4","114","40","n/e","n/e","27","n/e","0","n/e","0","83"
"Portugal (PT)","15.09.2021 05:00 - 15.09.2021 06:00 (CET/CEST)","378","n/e","n/e","n/e","2759","150","n/e","n/e","n/e","n/e","31","5","16","44","n/e","n/e","27","n/e","0","n/e","0","52"
"Portugal (PT)","15.09.2021 06:00 - 15.09.2021 07:00 (CET/CEST)","381","n/e","n/e","n/e","2929","151","n/e","n/e","n/e","n/e","24","4","90","44","n/e","n/e","27","n/e","0","n/e","0","30"
"Portugal (PT)","15.09.2021 07:00 - 15.09.2021 08:00 (CET/CEST)","385","n/e","n/e","n/e","3341","222","n/e","n/e","n/e","n/e","220","4","577","662","n/e","n/e","26","n/e","0","n/e","0","33"
"Portugal (PT)","15.09.2021 08:00 - 15.09.2021 09:00 (CET/CEST)","385","n/e","n/e","n/e","3491","222","n/e","n/e","n/e","n/e","386","4","761","899","n/e","n/e","27","n/e","11","n/e","0","29"
"Portugal (PT)","15.09.2021 09:00 - 15.09.2021 10:00 (CET/CEST)","380","n/e","n/e","n/e","3510","221","n/e","n/e","n/e","n/e","251","4","829","935","n/e","n/e","27","n/e","108","n/e","0","10"
"Portugal (PT)","15.09.2021 10:00 - 15.09.2021 11:00 (CET/CEST)","373","n/e","n/e","n/e","3571","221","n/e","n/e","n/e","n/e","451","2","865","823","n/e","n/e","28","n/e","231","n/e","0","8"
"Portugal (PT)","15.09.2021 11:00 - 15.09.2021 12:00 (CET/CEST)","374","n/e","n/e","n/e","3529","221","n/e","n/e","n/e","n/e","326","2","1099","587","n/e","n/e","27","n/e","403","n/e","0","12"
"Portugal (PT)","15.09.2021 12:00 - 15.09.2021 13:00 (CET/CEST)","372","n/e","n/e","n/e","3560","221","n/e","n/e","n/e","n/e","309","2","843","662","n/e","n/e","28","n/e","545","n/e","0","22"
"Portugal (PT)","15.09.2021 13:00 - 15.09.2021 14:00 (CET/CEST)","366","n/e","n/e","n/e","3537","221","n/e","n/e","n/e","n/e","140","2","509","163","n/e","n/e","27","n/e","544","n/e","0","30"
"Portugal (PT)","15.09.2021 14:00 - 15.09.2021 15:00 (CET/CEST)","367","n/e","n/e","n/e","3515","221","n/e","n/e","n/e","n/e","207","2","471","275","n/e","n/e","27","n/e","548","n/e","1","35"
"Portugal (PT)","15.09.2021 15:00 - 15.09.2021 16:00 (CET/CEST)","372","n/e","n/e","n/e","3479","221","n/e","n/e","n/e","n/e","11","3","212","261","n/e","n/e","28","n/e","554","n/e","6","75"
"Portugal (PT)","15.09.2021 16:00 - 15.09.2021 17:00 (CET/CEST)","367","n/e","n/e","n/e","3508","221","n/e","n/e","n/e","n/e","0","2","216","246","n/e","n/e","27","n/e","479","n/e","9","132"
"Portugal (PT)","15.09.2021 17:00 - 15.09.2021 18:00 (CET/CEST)","370","n/e","n/e","n/e","3496","221","n/e","n/e","n/e","n/e","10","2","398","213","n/e","n/e","28","n/e","415","n/e","17","235"
"Portugal (PT)","15.09.2021 18:00 - 15.09.2021 19:00 (CET/CEST)","383","n/e","n/e","n/e","3511","221","n/e","n/e","n/e","n/e","201","2","606","310","n/e","n/e","28","n/e","292","n/e","22","357"
"Portugal (PT)","15.09.2021 19:00 - 15.09.2021 20:00 (CET/CEST)","388","n/e","n/e","n/e","3504","251","n/e","n/e","n/e","n/e","361","2","762","580","n/e","n/e","27","n/e","146","n/e","24","419"
"Portugal (PT)","15.09.2021 20:00 - 15.09.2021 21:00 (CET/CEST)","390","n/e","n/e","n/e","3482","251","n/e","n/e","n/e","n/e","404","2","994","753","n/e","n/e","27","n/e","14","n/e","25","464"
"Portugal (PT)","15.09.2021 21:00 - 15.09.2021 22:00 (CET/CEST)","393","n/e","n/e","n/e","3436","224","n/e","n/e","n/e","n/e","51","3","742","344","n/e","n/e","28","n/e","0","n/e","25","621"
"Portugal (PT)","15.09.2021 22:00 - 15.09.2021 23:00 (CET/CEST)","391","n/e","n/e","n/e","3367","222","n/e","n/e","n/e","n/e","65","2","461","76","n/e","n/e","28","n/e","0","n/e","21","708"
"Portugal (PT)","15.09.2021 23:00 - 16.09.2021 00:00 (CET/CEST)","394","n/e","n/e","n/e","3022","221","n/e","n/e","n/e","n/e","65","3","255","52","n/e","n/e","28","n/e","0","n/e","16","715"
"Portugal (PT)","16.09.2021 00:00 - 16.09.2021 01:00 (CET/CEST)","397","n/e","n/e","n/e","3364","180","n/e","n/e","n/e","n/e","60","3","243","282","n/e","n/e","28","n/e","0","n/e","17","769"
"Portugal (PT)","16.09.2021 01:00 - 16.09.2021 02:00 (CET/CEST)","393","n/e","n/e","n/e","3042","140","n/e","n/e","n/e","n/e","0","2","87","41","n/e","n/e","28","n/e","0","n/e","17","695"
"Portugal (PT)","16.09.2021 02:00 - 16.09.2021 03:00 (CET/CEST)","391","n/e","n/e","n/e","2493","139","n/e","n/e","n/e","n/e","0","5","13","40","n/e","n/e","27","n/e","0","n/e","11","661"
"Portugal (PT)","16.09.2021 03:00 - 16.09.2021 04:00 (CET/CEST)","389","n/e","n/e","n/e","2354","99","n/e","n/e","n/e","n/e","0","117","11","40","n/e","n/e","27","n/e","0","n/e","9","588"
"Portugal (PT)","16.09.2021 04:00 - 16.09.2021 05:00 (CET/CEST)","394","n/e","n/e","n/e","2355","100","n/e","n/e","n/e","n/e","0","8","11","30","n/e","n/e","28","n/e","0","n/e","13","485"
"Portugal (PT)","16.09.2021 05:00 - 16.09.2021 06:00 (CET/CEST)","391","n/e","n/e","n/e","2311","103","n/e","n/e","n/e","n/e","0","120","11","0","n/e","n/e","26","n/e","0","n/e","11","439"
"Portugal (PT)","16.09.2021 06:00 - 16.09.2021 07:00 (CET/CEST)","389","n/e","n/e","n/e","2575","140","n/e","n/e","n/e","n/e","0","118","14","1","n/e","n/e","24","n/e","0","n/e","10","499"
"Portugal (PT)","16.09.2021 07:00 - 16.09.2021 08:00 (CET/CEST)","393","n/e","n/e","n/e","2684","181","n/e","n/e","n/e","n/e","34","4","225","21","n/e","n/e","25","n/e","0","n/e","9","552"
"Portugal (PT)","16.09.2021 08:00 - 16.09.2021 09:00 (CET/CEST)","392","n/e","n/e","n/e","2745","219","n/e","n/e","n/e","n/e","65","4","596","41","n/e","n/e","26","n/e","10","n/e","6","561"
"Portugal (PT)","16.09.2021 09:00 - 16.09.2021 10:00 (CET/CEST)","389","n/e","n/e","n/e","2864","222","n/e","n/e","n/e","n/e","1","4","579","41","n/e","n/e","28","n/e","112","n/e","4","480"
"Portugal (PT)","16.09.2021 10:00 - 16.09.2021 11:00 (CET/CEST)","385","n/e","n/e","n/e","2810","223","n/e","n/e","n/e","n/e","0","2","219","20","n/e","n/e","28","n/e","281","n/e","3","359"
"Portugal (PT)","16.09.2021 11:00 - 16.09.2021 12:00 (CET/CEST)","384","n/e","n/e","n/e","2732","223","n/e","n/e","n/e","n/e","0","5","201","20","n/e","n/e","28","n/e","440","n/e","3","257"
"Portugal (PT)","16.09.2021 12:00 - 16.09.2021 13:00 (CET/CEST)","387","n/e","n/e","n/e","2751","223","n/e","n/e","n/e","n/e","0","209","138","20","n/e","n/e","28","n/e","585","n/e","6","175"
"Portugal (PT)","16.09.2021 13:00 - 16.09.2021 14:00 (CET/CEST)","382","n/e","n/e","n/e","2713","186","n/e","n/e","n/e","n/e","0","125","15","0","n/e","n/e","29","n/e","703","n/e","13","117"
"Portugal (PT)","16.09.2021 14:00 - 16.09.2021 15:00 (CET/CEST)","386","n/e","n/e","n/e","2718","182","n/e","n/e","n/e","n/e","0","516","15","0","n/e","n/e","28","n/e","756","n/e","13","107"
"Portugal (PT)","16.09.2021 15:00 - 16.09.2021 16:00 (CET/CEST)","384","n/e","n/e","n/e","2749","180","n/e","n/e","n/e","n/e","0","315","74","0","n/e","n/e","28","n/e","736","n/e","13","181"
"Portugal (PT)","16.09.2021 16:00 - 16.09.2021 17:00 (CET/CEST)","387","n/e","n/e","n/e","2749","180","n/e","n/e","n/e","n/e","0","234","161","1","n/e","n/e","28","n/e","704","n/e","18","337"
"Portugal (PT)","16.09.2021 17:00 - 16.09.2021 18:00 (CET/CEST)","383","n/e","n/e","n/e","2760","182","n/e","n/e","n/e","n/e","1","352","180","31","n/e","n/e","28","n/e","622","n/e","22","556"
"Portugal (PT)","16.09.2021 18:00 - 16.09.2021 19:00 (CET/CEST)","381","n/e","n/e","n/e","3006","221","n/e","n/e","n/e","n/e","12","8","349","3","n/e","n/e","27","n/e","457","n/e","23","760"
