"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Spain (ES)","19.07.2021 13:00 - 19.07.2021 14:00 (CET/CEST)","355","n/e","0","0","8065","520","184","0","0","0","","0","818","2468","0","6969","63","106","10870","314","0","1320"
"Spain (ES)","19.07.2021 14:00 - 19.07.2021 15:00 (CET/CEST)","361","n/e","0","0","7891","520","185","0","0","0","","0","809","2154","0","6963","60","104","10915","313","0","1693"
"Spain (ES)","19.07.2021 15:00 - 19.07.2021 16:00 (CET/CEST)","356","n/e","0","0","7957","520","186","0","0","0","","0","812","1999","0","6961","58","104","10712","306","0","2075"
"Spain (ES)","19.07.2021 16:00 - 19.07.2021 17:00 (CET/CEST)","356","n/e","0","0","8193","520","184","0","0","0","","0","798","1952","0","6961","57","105","10285","310","0","2313"
"Spain (ES)","19.07.2021 17:00 - 19.07.2021 18:00 (CET/CEST)","362","n/e","0","0","8327","520","184","0","0","0","","0","796","2153","0","6959","58","106","9585","309","0","2572"
"Spain (ES)","19.07.2021 18:00 - 19.07.2021 19:00 (CET/CEST)","363","n/e","0","0","8587","520","186","0","0","0","","0","807","2627","0","6960","58","106","8458","308","0","2810"
"Spain (ES)","19.07.2021 19:00 - 19.07.2021 20:00 (CET/CEST)","360","n/e","0","0","8677","520","185","0","0","0","","0","859","3337","0","6962","59","108","6327","310","0","3305"
"Spain (ES)","19.07.2021 20:00 - 19.07.2021 21:00 (CET/CEST)","356","n/e","0","0","9164","520","186","0","0","0","","0","900","3912","0","6966","60","107","3138","313","0","3603"
"Spain (ES)","19.07.2021 21:00 - 19.07.2021 22:00 (CET/CEST)","371","n/e","0","0","9144","520","189","0","0","0","","0","914","4428","0","6968","61","108","1135","317","0","3842"
"Spain (ES)","19.07.2021 22:00 - 19.07.2021 23:00 (CET/CEST)","377","n/e","0","0","9813","520","192","0","0","0","","0","892","3537","0","6971","60","107","710","314","0","4503"
"Spain (ES)","19.07.2021 23:00 - 20.07.2021 00:00 (CET/CEST)","364","n/e","0","0","9548","520","194","0","0","0","","0","785","2609","0","6972","59","105","646","314","0","4864"
"Spain (ES)","20.07.2021 00:00 - 20.07.2021 01:00 (CET/CEST)","370","n/e","0","0","8824","520","189","0","0","0","","0","759","1847","0","6975","58","93","644","312","0","4751"
"Spain (ES)","20.07.2021 01:00 - 20.07.2021 02:00 (CET/CEST)","370","n/e","0","0","8437","520","188","0","0","0","","0","724","1668","0","6979","59","96","582","309","0","4383"
"Spain (ES)","20.07.2021 02:00 - 20.07.2021 03:00 (CET/CEST)","367","n/e","0","0","8270","520","183","0","0","0","","11","685","1504","0","6982","59","99","556","309","0","3994"
"Spain (ES)","20.07.2021 03:00 - 20.07.2021 04:00 (CET/CEST)","368","n/e","0","0","8326","520","182","0","0","0","","105","678","1242","0","6982","59","100","550","312","0","3444"
"Spain (ES)","20.07.2021 04:00 - 20.07.2021 05:00 (CET/CEST)","374","n/e","0","0","8480","520","188","0","0","0","","8","686","1160","0","6982","61","100","499","313","0","2794"
"Spain (ES)","20.07.2021 05:00 - 20.07.2021 06:00 (CET/CEST)","374","n/e","0","0","8788","520","190","0","0","0","","0","709","1254","0","6984","60","99","409","314","0","2376"
"Spain (ES)","20.07.2021 06:00 - 20.07.2021 07:00 (CET/CEST)","392","n/e","0","0","9353","520","190","0","0","0","","0","744","2231","0","6987","61","100","306","307","0","1895"
"Spain (ES)","20.07.2021 07:00 - 20.07.2021 08:00 (CET/CEST)","384","n/e","0","0","10606","520","192","0","0","0","","0","765","3200","0","6986","66","101","466","305","0","1476"
"Spain (ES)","20.07.2021 08:00 - 20.07.2021 09:00 (CET/CEST)","398","n/e","0","0","10805","520","198","0","0","0","","0","796","3962","0","6987","72","106","2111","305","0","1015"
"Spain (ES)","20.07.2021 09:00 - 20.07.2021 10:00 (CET/CEST)","409","n/e","0","0","10831","520","198","0","0","0","","0","827","2895","0","6984","67","103","4585","296","0","635"
"Spain (ES)","20.07.2021 10:00 - 20.07.2021 11:00 (CET/CEST)","410","n/e","0","0","10623","520","196","0","0","0","","0","847","2881","0","6983","56","105","7114","288","0","449"
"Spain (ES)","20.07.2021 11:00 - 20.07.2021 12:00 (CET/CEST)","406","n/e","0","0","10116","522","196","0","0","0","","0","846","2388","0","6979","60","110","9081","283","0","501"
"Spain (ES)","20.07.2021 12:00 - 20.07.2021 13:00 (CET/CEST)","411","n/e","0","0","9793","525","195","0","0","0","","0","858","1747","0","6972","68","112","10237","278","0","728"
"Spain (ES)","20.07.2021 13:00 - 20.07.2021 14:00 (CET/CEST)","414","n/e","0","0","9272","521","195","0","0","0","","0","871","1503","0","6969","68","112","10735","281","0","1009"
"Spain (ES)","20.07.2021 14:00 - 20.07.2021 15:00 (CET/CEST)","417","n/e","0","0","9232","520","195","0","0","0","","0","844","1412","0","6967","67","112","10762","283","0","1388"
"Spain (ES)","20.07.2021 15:00 - 20.07.2021 16:00 (CET/CEST)","414","n/e","0","0","9043","520","195","0","0","0","","0","812","1435","0","6965","61","112","10669","285","0","1816"
"Spain (ES)","20.07.2021 16:00 - 20.07.2021 17:00 (CET/CEST)","419","n/e","0","0","9042","521","195","0","0","0","","0","794","1435","0","6963","58","114","10265","297","0","2360"
"Spain (ES)","20.07.2021 17:00 - 20.07.2021 18:00 (CET/CEST)","415","n/e","0","0","8739","525","194","0","0","0","","0","806","1651","0","6962","60","111","9505","300","0","2685"
"Spain (ES)","20.07.2021 18:00 - 20.07.2021 19:00 (CET/CEST)","416","n/e","0","0","8639","520","194","0","0","0","","0","823","1368","0","6961","60","112","8395","300","0","3173"
"Spain (ES)","20.07.2021 19:00 - 20.07.2021 20:00 (CET/CEST)","412","n/e","0","0","8950","520","195","0","0","0","","0","869","2333","0","6962","61","115","6254","306","0","3813"
"Spain (ES)","20.07.2021 20:00 - 20.07.2021 21:00 (CET/CEST)","419","n/e","0","0","9339","520","196","0","0","0","","66","910","3998","0","6963","61","114","3000","302","0","4245"
"Spain (ES)","20.07.2021 21:00 - 20.07.2021 22:00 (CET/CEST)","416","n/e","0","0","9736","520","196","0","0","0","","155","940","4524","0","6968","62","114","1058","308","0","4526"
"Spain (ES)","20.07.2021 22:00 - 20.07.2021 23:00 (CET/CEST)","417","n/e","0","0","9900","520","197","0","0","0","","90","939","3932","0","6970","62","113","696","307","0","4134"
"Spain (ES)","20.07.2021 23:00 - 21.07.2021 00:00 (CET/CEST)","419","n/e","0","0","10045","520","195","0","0","0","","1","859","1988","0","6970","62","112","679","307","0","3854"
"Spain (ES)","21.07.2021 00:00 - 21.07.2021 01:00 (CET/CEST)","420","n/e","0","0","9570","520","190","0","0","0","","0","853","1781","0","6975","60","105","678","304","0","3289"
"Spain (ES)","21.07.2021 01:00 - 21.07.2021 02:00 (CET/CEST)","424","n/e","0","0","8997","520","189","0","0","0","","0","803","1532","0","6974","58","104","665","301","0","3244"
"Spain (ES)","21.07.2021 02:00 - 21.07.2021 03:00 (CET/CEST)","426","n/e","0","0","9008","520","190","0","0","0","","0","758","1368","0","6973","62","103","637","307","0","2925"
"Spain (ES)","21.07.2021 03:00 - 21.07.2021 04:00 (CET/CEST)","423","n/e","0","0","9200","520","190","0","0","0","","0","770","1436","0","6973","61","103","597","308","0","2279"
"Spain (ES)","21.07.2021 04:00 - 21.07.2021 05:00 (CET/CEST)","426","n/e","0","0","9513","520","189","0","0","0","","0","772","1473","0","6974","60","103","481","309","0","1653"
"Spain (ES)","21.07.2021 05:00 - 21.07.2021 06:00 (CET/CEST)","426","n/e","0","0","9852","520","190","0","0","0","","0","741","1647","0","6977","58","104","336","307","0","1332"
"Spain (ES)","21.07.2021 06:00 - 21.07.2021 07:00 (CET/CEST)","432","n/e","0","0","10908","520","190","0","0","0","","0","738","2218","0","6979","56","104","269","309","0","1172"
"Spain (ES)","21.07.2021 07:00 - 21.07.2021 08:00 (CET/CEST)","433","n/e","0","0","11857","520","188","0","0","0","","0","795","2557","0","6982","57","99","534","309","0","1081"
"Spain (ES)","21.07.2021 08:00 - 21.07.2021 09:00 (CET/CEST)","437","n/e","0","0","11679","520","192","0","0","0","","0","816","2805","0","6982","63","102","2551","314","0","796"
"Spain (ES)","21.07.2021 09:00 - 21.07.2021 10:00 (CET/CEST)","437","n/e","0","0","11677","520","192","0","0","0","","0","834","2393","0","6968","66","108","5895","313","0","465"
"Spain (ES)","21.07.2021 10:00 - 21.07.2021 11:00 (CET/CEST)","432","n/e","0","0","11171","520","193","0","0","0","","0","869","2117","0","6973","68","110","8721","312","0","403"
"Spain (ES)","21.07.2021 11:00 - 21.07.2021 12:00 (CET/CEST)","433","n/e","0","0","11088","520","196","0","0","0","","0","891","1631","0","6971","67","112","9975","313","0","581"
"Spain (ES)","21.07.2021 12:00 - 21.07.2021 13:00 (CET/CEST)","428","n/e","0","0","10981","521","195","0","0","0","","0","894","1547","0","6961","67","113","10560","314","0","920"
"Spain (ES)","21.07.2021 13:00 - 21.07.2021 14:00 (CET/CEST)","433","n/e","0","0","10863","520","199","0","0","0","","0","864","1693","0","6963","65","111","10834","313","0","1423"
"Spain (ES)","21.07.2021 14:00 - 21.07.2021 15:00 (CET/CEST)","427","n/e","0","0","10522","520","200","0","0","0","","3","854","1832","0","6948","61","113","10971","313","0","2056"
"Spain (ES)","21.07.2021 15:00 - 21.07.2021 16:00 (CET/CEST)","425","n/e","0","0","10345","521","200","0","0","0","","141","815","1718","0","6942","67","112","10878","313","0","2624"
"Spain (ES)","21.07.2021 16:00 - 21.07.2021 17:00 (CET/CEST)","430","n/e","0","0","9564","521","200","0","0","0","","156","747","1421","0","6939","66","111","10529","315","0","2973"
"Spain (ES)","21.07.2021 17:00 - 21.07.2021 18:00 (CET/CEST)","426","n/e","0","0","9571","521","199","0","0","0","","156","732","1525","0","6937","67","113","9814","314","0","3076"
"Spain (ES)","21.07.2021 18:00 - 21.07.2021 19:00 (CET/CEST)","394","n/e","0","0","9781","521","197","0","0","0","","156","740","2096","0","6938","67","113","8588","315","0","3288"
"Spain (ES)","21.07.2021 19:00 - 21.07.2021 20:00 (CET/CEST)","401","n/e","0","0","10853","521","199","0","0","0","","156","797","2795","0","6940","68","109","6455","312","0","3595"
"Spain (ES)","21.07.2021 20:00 - 21.07.2021 21:00 (CET/CEST)","399","n/e","0","0","11181","520","200","0","0","0","","9","834","3016","0","6945","66","112","3119","315","0","4035"
"Spain (ES)","21.07.2021 21:00 - 21.07.2021 22:00 (CET/CEST)","396","n/e","0","0","10660","520","202","0","0","0","","0","850","3128","0","6951","58","113","1054","310","0","4284"
"Spain (ES)","21.07.2021 22:00 - 21.07.2021 23:00 (CET/CEST)","400","n/e","0","0","11010","520","202","0","0","0","","0","831","3307","0","6957","60","113","710","306","0","4204"
"Spain (ES)","21.07.2021 23:00 - 22.07.2021 00:00 (CET/CEST)","387","n/e","0","0","10770","520","201","0","0","0","","0","804","2294","0","6961","61","112","697","307","0","4386"
"Spain (ES)","22.07.2021 00:00 - 22.07.2021 01:00 (CET/CEST)","393","n/e","0","0","9653","520","193","0","0","0","","0","725","2080","0","6968","61","107","697","310","0","4483"
"Spain (ES)","22.07.2021 01:00 - 22.07.2021 02:00 (CET/CEST)","396","n/e","0","0","8763","493","192","0","0","0","","0","705","1866","0","6969","60","107","699","307","0","4643"
"Spain (ES)","22.07.2021 02:00 - 22.07.2021 03:00 (CET/CEST)","394","n/e","0","0","8292","477","193","0","0","0","","96","686","1223","0","6970","61","107","703","299","0","4747"
"Spain (ES)","22.07.2021 03:00 - 22.07.2021 04:00 (CET/CEST)","393","n/e","0","0","8244","477","193","0","0","0","","156","689","1252","0","6972","62","108","694","306","0","4322"
"Spain (ES)","22.07.2021 04:00 - 22.07.2021 05:00 (CET/CEST)","398","n/e","0","0","8649","477","194","0","0","0","","156","680","1233","0","6976","61","106","630","305","0","3677"
"Spain (ES)","22.07.2021 05:00 - 22.07.2021 06:00 (CET/CEST)","399","n/e","0","0","8922","482","193","0","0","0","","156","680","1504","0","6975","61","106","497","310","0","3359"
"Spain (ES)","22.07.2021 06:00 - 22.07.2021 07:00 (CET/CEST)","398","n/e","0","0","10072","498","191","0","0","0","","143","697","2344","0","6976","62","105","283","308","0","3004"
"Spain (ES)","22.07.2021 07:00 - 22.07.2021 08:00 (CET/CEST)","400","n/e","0","0","10370","519","192","0","0","0","","54","731","2636","0","6976","66","105","512","311","0","2634"
"Spain (ES)","22.07.2021 08:00 - 22.07.2021 09:00 (CET/CEST)","395","n/e","0","0","9991","520","200","0","0","0","","81","776","3052","0","6977","73","114","2618","302","0","2217"
"Spain (ES)","22.07.2021 09:00 - 22.07.2021 10:00 (CET/CEST)","400","n/e","0","0","9724","519","199","0","0","0","","23","821","2029","0","6975","74","112","6147","306","0","1765"
"Spain (ES)","22.07.2021 10:00 - 22.07.2021 11:00 (CET/CEST)","393","n/e","0","0","9152","519","194","0","0","0","","0","835","1604","0","6972","73","114","8916","306","0","1851"
"Spain (ES)","22.07.2021 11:00 - 22.07.2021 12:00 (CET/CEST)","379","n/e","0","0","9064","520","192","0","0","0","","0","825","1644","0","6967","71","113","10174","301","0","2102"
"Spain (ES)","22.07.2021 12:00 - 22.07.2021 13:00 (CET/CEST)","387","n/e","0","0","8652","520","193","0","0","0","","25","799","1541","0","6962","71","113","10749","302","0","2964"
"Spain (ES)","22.07.2021 13:00 - 22.07.2021 14:00 (CET/CEST)","407","n/e","0","0","8234","520","191","0","0","0","","54","790","1318","0","6957","72","111","10953","303","0","4385"
"Spain (ES)","22.07.2021 14:00 - 22.07.2021 15:00 (CET/CEST)","410","n/e","0","0","7611","519","191","0","0","0","","112","781","1227","0","6952","71","108","10970","301","0","5400"
"Spain (ES)","22.07.2021 15:00 - 22.07.2021 16:00 (CET/CEST)","406","n/e","0","0","7682","520","192","0","0","0","","156","741","1104","0","6950","72","108","10837","298","0","5765"
"Spain (ES)","22.07.2021 16:00 - 22.07.2021 17:00 (CET/CEST)","394","n/e","0","0","7753","519","191","0","0","0","","156","716","1148","0","6945","71","105","10417","294","0","5956"
"Spain (ES)","22.07.2021 17:00 - 22.07.2021 18:00 (CET/CEST)","396","n/e","0","0","7859","519","195","0","0","0","","176","707","1308","0","6945","71","110","9674","294","0","6283"
"Spain (ES)","22.07.2021 18:00 - 22.07.2021 19:00 (CET/CEST)","409","n/e","0","0","8446","520","199","0","0","0","","354","721","1701","0","6945","71","109","8330","293","0","6634"
"Spain (ES)","22.07.2021 19:00 - 22.07.2021 20:00 (CET/CEST)","408","n/e","0","0","9237","519","193","0","0","0","","174","818","2614","0","6947","73","109","6010","301","0","6723"
"Spain (ES)","22.07.2021 20:00 - 22.07.2021 21:00 (CET/CEST)","408","n/e","0","0","9645","520","193","0","0","0","","25","866","3327","0","6951","72","107","2749","305","0","6297"
"Spain (ES)","22.07.2021 21:00 - 22.07.2021 22:00 (CET/CEST)","413","n/e","0","0","10009","519","194","0","0","0","","0","788","3245","0","6953","60","109","933","314","0","5892"
"Spain (ES)","22.07.2021 22:00 - 22.07.2021 23:00 (CET/CEST)","413","n/e","0","0","9911","519","195","0","0","0","","0","799","2960","0","6960","61","109","664","313","0","5876"
"Spain (ES)","22.07.2021 23:00 - 23.07.2021 00:00 (CET/CEST)","398","n/e","0","0","9335","520","194","0","0","0","","0","776","2051","0","6963","61","112","613","310","0","6121"
"Spain (ES)","23.07.2021 00:00 - 23.07.2021 01:00 (CET/CEST)","402","n/e","0","0","8535","519","186","0","0","0","","0","806","2298","0","6967","61","104","522","310","0","5931"
"Spain (ES)","23.07.2021 01:00 - 23.07.2021 02:00 (CET/CEST)","405","n/e","0","0","8076","519","185","0","0","0","","0","749","2025","0","6968","60","103","514","319","0","5930"
"Spain (ES)","23.07.2021 02:00 - 23.07.2021 03:00 (CET/CEST)","404","n/e","0","0","7725","520","184","0","0","0","","0","695","1353","0","6969","61","105","511","312","0","5656"
"Spain (ES)","23.07.2021 03:00 - 23.07.2021 04:00 (CET/CEST)","401","n/e","0","0","7441","519","184","0","0","0","","0","674","1217","0","6970","60","103","429","314","0","5463"
"Spain (ES)","23.07.2021 04:00 - 23.07.2021 05:00 (CET/CEST)","404","n/e","0","0","7207","520","185","0","0","0","","0","666","1104","0","6972","62","102","390","319","0","5449"
"Spain (ES)","23.07.2021 05:00 - 23.07.2021 06:00 (CET/CEST)","399","n/e","0","0","7155","519","185","0","0","0","","0","661","1080","0","6972","61","104","378","321","0","5806"
"Spain (ES)","23.07.2021 06:00 - 23.07.2021 07:00 (CET/CEST)","400","n/e","0","0","7551","519","186","0","0","0","","0","692","1527","0","6975","61","104","312","320","0","5829"
"Spain (ES)","23.07.2021 07:00 - 23.07.2021 08:00 (CET/CEST)","399","n/e","0","0","8211","519","198","0","0","0","","0","753","2474","0","6984","64","105","470","321","0","5422"
"Spain (ES)","23.07.2021 08:00 - 23.07.2021 09:00 (CET/CEST)","404","n/e","0","0","8133","519","196","0","0","0","","0","800","2556","0","6979","73","109","1828","316","0","4954"
"Spain (ES)","23.07.2021 09:00 - 23.07.2021 10:00 (CET/CEST)","404","n/e","0","0","8161","519","202","0","0","0","","0","810","2608","0","6977","74","108","4016","321","0","4493"
"Spain (ES)","23.07.2021 10:00 - 23.07.2021 11:00 (CET/CEST)","406","n/e","0","0","8359","519","204","0","0","0","","0","797","2191","0","6976","73","106","6308","320","0","5088"
"Spain (ES)","23.07.2021 11:00 - 23.07.2021 12:00 (CET/CEST)","399","n/e","0","0","7458","519","207","0","0","0","","20","765","1463","0","6970","71","109","8015","314","0","7000"
"Spain (ES)","23.07.2021 12:00 - 23.07.2021 13:00 (CET/CEST)","401","n/e","0","0","6356","520","206","0","0","0","","582","737","1183","0","6964","68","107","8903","313","0","9186"
"Spain (ES)","23.07.2021 13:00 - 23.07.2021 14:00 (CET/CEST)","406","n/e","0","0","5496","518","179","0","0","0","","1127","726","1290","0","6958","66","110","9227","313","0","10845"
"Spain (ES)","23.07.2021 14:00 - 23.07.2021 15:00 (CET/CEST)","421","n/e","0","0","5759","516","177","0","0","0","","1512","736","1113","0","6957","68","112","9369","310","0","11409"
"Spain (ES)","23.07.2021 15:00 - 23.07.2021 16:00 (CET/CEST)","425","n/e","0","0","5667","519","177","0","0","0","","1920","694","1309","0","6950","71","109","9537","306","0","11402"
"Spain (ES)","23.07.2021 16:00 - 23.07.2021 17:00 (CET/CEST)","421","n/e","0","0","6187","519","176","0","0","0","","1660","684","1397","0","6943","73","108","8961","309","0","11117"
"Spain (ES)","23.07.2021 17:00 - 23.07.2021 18:00 (CET/CEST)","428","n/e","0","0","6840","519","181","0","0","0","","742","667","1359","0","6942","73","108","8076","309","0","10752"
"Spain (ES)","23.07.2021 18:00 - 23.07.2021 19:00 (CET/CEST)","430","n/e","0","0","6908","519","206","0","0","0","","156","680","1592","0","6941","70","110","6775","301","0","10546"
"Spain (ES)","23.07.2021 19:00 - 23.07.2021 20:00 (CET/CEST)","427","n/e","0","0","7202","519","206","0","0","0","","165","727","2040","0","6942","61","113","4709","306","0","10053"
"Spain (ES)","23.07.2021 20:00 - 23.07.2021 21:00 (CET/CEST)","428","n/e","0","0","7465","478","206","0","0","0","","352","788","2452","0","6953","62","112","2152","309","0","9064"
"Spain (ES)","23.07.2021 21:00 - 23.07.2021 22:00 (CET/CEST)","428","n/e","0","0","8580","466","207","0","0","0","","30","766","2829","0","6957","62","113","531","317","0","8197"
"Spain (ES)","23.07.2021 22:00 - 23.07.2021 23:00 (CET/CEST)","428","n/e","0","0","8900","465","208","0","0","0","","0","791","2624","0","6960","62","113","285","318","0","7662"
